File A,File B,Commits together,Coupling %
ui/qt/rtp_stream_dialog.cpp,ui/tap-rtp-common.c,4,19.05
ui/qt/main.cpp,ui/software_update.c,4,19.05
tshark.c,ui/qt/models/packet_list_record.cpp,4,19.05
epan/proto.c,epan/value_string.h,4,19.05
epan/dissectors/packet-dcerpc-eventlog.c,epan/dissectors/packet-dcerpc-samr.c,4,19.05
epan/dissectors/packet-dcerpc-eventlog.c,epan/dissectors/packet-dcerpc-lsa.c,4,19.05
epan/dissectors/packet-dcerpc-eventlog.c,epan/dissectors/packet-dcerpc-witness.c,4,19.05
epan/dissectors/packet-dcerpc-eventlog.c,epan/dissectors/packet-dcerpc-winreg.c,4,19.05
cfile.h,ui/qt/packet_list.cpp,4,19.05
epan/dissectors/packet-dcerpc-eventlog.c,epan/dissectors/packet-dcerpc-svcctl.c,4,19.05
epan/proto.c,epan/wscbor.c,4,19.05
epan/prefs.h,ui/qt/models/packet_list_record.cpp,4,19.05
epan/dissectors/packet-dcerpc-eventlog.c,epan/dissectors/packet-dcerpc-frstrans.c,4,19.05
epan/dissectors/packet-dcerpc-drsuapi.c,epan/dissectors/packet-dcerpc-eventlog.c,4,19.05
epan/wslua/wslua_pinfo.c,epan/wslua/wslua_proto.c,4,19.05
epan/dfilter/dfilter-int.h,epan/dfilter/sttype-test.c,4,19.05
epan/dissectors/packet-ip.c,epan/dissectors/packet-llc.c,4,19.05
epan/dissectors/packet-docsis-macmgmt.c,epan/dissectors/packet-docsis-tlv.c,4,19.05
ui/tap-rtp-common.c,ui/voip_calls.c,4,19.05
epan/dfilter/sttype-pointer.c,epan/dfilter/sttype-test.c,4,19.05
cfile.h,rawshark.c,4,19.05
epan/epan.h,fuzz/fuzzshark.c,7,18.92
ui/qt/rtp_player_dialog.h,ui/qt/voip_calls_dialog.cpp,7,18.92
dumpcap.c,rawshark.c,17,18.89
ui/qt/welcome_page.h,ui/qt/wireshark_main_window.h,3,18.75
editcap.c,randpkt_core/randpkt_core.c,3,18.75
epan/wslua/wslua_dumper.c,randpkt_core/randpkt_core.c,3,18.75
epan/dissectors/packet-dcerpc-dnsserver.c,epan/dissectors/packet-dcerpc-initshutdown.c,3,18.75
randpkt_core/randpkt_core.c,wiretap/wtap.h,3,18.75
epan/dissectors/packet-dcerpc-initshutdown.c,epan/dissectors/packet-dcerpc-winspool.c,3,18.75
extcap/androiddump.c,randpkt_core/randpkt_core.c,3,18.75
ui/qt/main_window_layout.cpp,ui/qt/packet_list.h,3,18.75
ui/capture_opts.c,ui/iface_lists.c,3,18.75
tfshark.c,ui/failure_message.c,3,18.75
epan/dissectors/packet-memcache.c,epan/dissectors/packet-tds.c,3,18.75
wiretap/lanalyzer.c,wiretap/observer.c,3,18.75
ui/failure_message.c,ui/qt/main.cpp,3,18.75
epan/dissectors/packet-dcerpc-iwbemlevel1login.c,epan/dissectors/packet-dcerpc-rfr.c,3,18.75
epan/dissectors/packet-snort.c,randpkt_core/randpkt_core.c,3,18.75
ui/qt/capture_file_dialog.cpp,ui/qt/export_dissection_dialog.cpp,3,18.75
wiretap/file_access.c,wiretap/observer.c,3,18.75
epan/dissectors/packet-dcerpc-iwbemlevel1login.c,epan/dissectors/packet-dcerpc-nspi.c,3,18.75
ui/capture_opts.c,ui/qt/capture_options_dialog.cpp,3,18.75
epan/dissectors/packet-dcerpc-initshutdown.c,epan/dissectors/packet-dcerpc-mapi.c,3,18.75
ui/qt/iax2_analysis_dialog.cpp,ui/qt/rtp_player_dialog.cpp,6,18.75
extcap.h,ui/qt/extcap_options_dialog.cpp,3,18.75
ui/qt/main_window_layout.cpp,ui/stratoshark/stratoshark_main_window.cpp,3,18.75
epan/dissectors/packet-vnc.c,epan/dissectors/packet-vp8.c,3,18.75
randpkt.c,ui/failure_message.c,3,18.75
wiretap/logcat.c,wiretap/observer.c,3,18.75
ui/failure_message.c,wiretap/wtap.h,3,18.75
wiretap/observer.c,wiretap/pcapng.c,3,18.75
epan/dissectors/packet-ppp.c,epan/dissectors/packet-q933.c,3,18.75
epan/dissectors/packet-dop.c,epan/dissectors/packet-dsp.c,3,18.75
ui/qt/main_window_layout.cpp,ui/qt/wireshark_main_window.h,3,18.75
wiretap/logcat_text.c,wiretap/observer.c,3,18.75
epan/prefs-int.h,ui/qt/main_application.cpp,6,18.75
capture/capture_sync.c,extcap.h,3,18.75
capture_opts.c,extcap.h,3,18.75
epan/dissectors/packet-zebra.c,epan/dissectors/packet-zvt.c,3,18.75
ui/logray/logray_main_window.cpp,ui/qt/main_window_layout.cpp,3,18.75
ui/recent.c,ui/ws_ui_util.h,3,18.75
wiretap/netmon.c,wiretap/observer.c,3,18.75
epan/maxmind_db.c,wsutil/ws_pipe.c,3,18.75
epan/dissectors/packet-dcerpc-iwbemloginclientid.c,epan/dissectors/packet-dcerpc-nspi.c,3,18.75
epan/dissectors/packet-dcerpc-iwbemloginclientid.c,epan/dissectors/packet-dcerpc-rfr.c,3,18.75
epan/dissectors/packet-btbredr_rf.c,epan/dissectors/packet-bthci_evt.c,3,18.75
epan/dissectors/packet-infiniband.c,epan/dissectors/packet-nvme.h,3,18.75
wiretap/btsnoop.c,wiretap/observer.c,3,18.75
epan/dissectors/packet-ip.c,epan/dissectors/packet-osi.c,3,18.75
epan/prefs.h,ui/qt/models/pref_models.cpp,6,18.75
wiretap/k12.c,wiretap/observer.c,3,18.75
wiretap/erf.c,wiretap/observer.c,3,18.75
wiretap/libpcap.c,wiretap/observer.c,3,18.75
capture/capture_sync.c,ui/capture_opts.c,3,18.75
ui/qt/main_window.h,ui/qt/welcome_page.h,3,18.75
epan/dissectors/packet-lnet.c,epan/dissectors/packet-lustre.c,3,18.75
sharkd_session.c,ui/qt/models/pref_models.cpp,6,18.75
epan/proto.h,ui/cli/tap-diameter-avp.c,3,18.75
ui/qt/capture_options_dialog.cpp,ui/qt/models/interface_tree_model.cpp,3,18.75
capture/capture-pcap-util-unix.c,ui/qt/manage_interfaces_dialog.cpp,3,18.75
rawshark.c,ui/failure_message.c,3,18.75
captype.c,extcap/androiddump.c,6,18.75
epan/dissectors/packet-dcerpc-iwbemloginclientidex.c,epan/dissectors/packet-dcerpc-nspi.c,3,18.75
epan/proto.c,ui/cli/tap-diameter-avp.c,3,18.75
ui/cli/tap-diameter-avp.c,ui/logray/logray_main_window_slots.cpp,3,18.75
dftest.c,ui/failure_message.c,3,18.75
epan/dissectors/packet-dcerpc-iwbemservices.c,epan/dissectors/packet-dcerpc-rfr.c,3,18.75
ui/export_pdu_ui_utils.c,wiretap/file_access.c,3,18.75
fuzz/fuzzshark.c,ui/failure_message.c,3,18.75
ui/qt/interface_frame.cpp,ui/qt/models/interface_tree_model.cpp,3,18.75
epan/dissectors/packet-dcerpc-iwbemloginclientidex.c,epan/dissectors/packet-dcerpc-rfr.c,3,18.75
epan/dissectors/packet-dcerpc-iwbemservices.c,epan/dissectors/packet-dcerpc-nspi.c,3,18.75
wiretap/netxray.c,wiretap/observer.c,3,18.75
capture_opts.h,extcap.h,3,18.75
capture/capture-pcap-util-unix.c,tshark.c,3,18.75
ui/capture.c,ui/qt/models/interface_tree_model.cpp,3,18.75
extcap/androiddump.c,ui/failure_message.c,3,18.75
plugins/epan/mate/mate_setup.c,plugins/epan/mate/mate_util.c,3,18.75
epan/dissectors/packet-ar_drone.c,epan/dissectors/packet-dhcp.c,3,18.75
epan/dissectors/packet-h264.c,epan/dissectors/packet-vp8.c,3,18.75
randpkt_core/randpkt_core.c,tshark.c,3,18.75
epan/dissectors/packet-dcerpc-eventlog.c,epan/dissectors/packet-dcerpc-initshutdown.c,3,18.75
epan/wslua/wslua_byte_array.c,epan/wslua/wslua_dissector.c,3,18.75
randpkt_core/randpkt_core.c,wiretap/file_access.c,3,18.75
epan/dissectors/packet-h265.c,epan/dissectors/packet-vp8.c,3,18.75
epan/wslua/wslua_byte_array.c,epan/wslua/wslua_file_handler.c,3,18.75
epan/dissectors/packet-llc.c,epan/dissectors/packet-osi.c,3,18.75
ui/qt/capture_file_dialog.cpp,ui/win32/file_dlg_win32.cpp,3,18.75
epan/dfilter/gencode.c,epan/ftypes/ftype-bytes.c,9,18.75
reordercap.c,ui/failure_message.c,3,18.75
sharkd.c,ui/failure_message.c,3,18.75
capture/capture_sync.c,wsutil/ws_pipe.c,3,18.75
extcap.c,wsutil/ws_pipe.c,3,18.75
capinfos.c,dftest.c,13,18.57
epan/wslua/wslua_gui.c,epan/wslua/wslua_proto.c,5,18.52
epan/wslua/wslua_file_handler.c,epan/wslua/wslua_proto.c,5,18.52
epan/dissectors/packet-ldap.c,epan/dissectors/packet-p7.c,5,18.52
ui/qt/main_application.h,ui/stratoshark/stratoshark_main.cpp,5,18.52
ui/qt/models/profile_model.cpp,ui/qt/profile_dialog.cpp,5,18.52
tshark.c,wsutil/filesystem.h,5,18.52
epan/dissectors/packet-p7.c,epan/dissectors/packet-x509sat.c,5,18.52
epan/dissectors/packet-cmip.c,epan/dissectors/packet-p7.c,5,18.52
epan/dissectors/packet-netlink-sock_diag.c,epan/dissectors/packet-netlink.c,5,18.52
epan/dissectors/packet-gtp.c,epan/dissectors/packet-gtpv2.c,25,18.52
epan/dissectors/packet-netlink-route.c,epan/dissectors/packet-netlink.c,5,18.52
epan/wslua/wslua_dumper.c,epan/wslua/wslua_tree.c,5,18.52
epan/wslua/wslua_dumper.c,epan/wslua/wslua_tvb.c,5,18.52
epan/wslua/wslua_dumper.c,wiretap/wtap.h,5,18.52
sharkd.c,sharkd_daemon.c,5,18.52
epan/wslua/init_wslua.c,epan/wslua/wslua_file_handler.c,7,18.42
epan/dissectors/packet-asterix.c,epan/manuf-data.c,21,18.42
epan/dfilter/dfunctions.c,epan/dfilter/syntax-tree.c,11,18.33
ui/qt/sequence_dialog.cpp,ui/qt/utils/qt_ui_utils.h,4,18.18
editcap.c,wsutil/nstime.h,4,18.18
epan/dissectors/packet-blip.c,epan/dissectors/packet-rtps.c,4,18.18
ui/qt/address_editor_frame.cpp,ui/qt/search_frame.cpp,4,18.18
plugins/epan/profinet/packet-dcerpc-pn-io.c,plugins/epan/profinet/packet-dcom-cba-acco.c,4,18.18
wiretap/logcat.c,wiretap/logcat_text.c,4,18.18
rawshark.c,ui/commandline.c,12,18.18
epan/dissectors/packet-rlc-lte.c,epan/dissectors/packet-rlc-nr.c,4,18.18
epan/ftypes/ftype-ipv6.c,epan/proto.c,6,18.18
epan/dissectors/packet-cmp.c,epan/dissectors/packet-h245.c,6,18.18
epan/dissectors/packet-cmp.c,epan/dissectors/packet-h225.c,6,18.18
ui/qt/models/packet_list_model.cpp,ui/qt/widgets/packet_list_header.cpp,4,18.18
epan/dissectors/packet-bluetooth.c,epan/dissectors/packet-btrfcomm.c,4,18.18
ui/qt/rtp_analysis_dialog.h,ui/qt/rtp_audio_stream.h,4,18.18
extcap/extcap-base.c,extcap/sshdump.c,6,18.18
epan/dfilter/dfvm.h,epan/ftypes/ftype-ipv6.c,6,18.18
wiretap/logcat_text.c,wiretap/pcapng.c,4,18.18
epan/dissectors/packet-bthci_cmd.c,epan/dissectors/packet-btrfcomm.c,4,18.18
ui/qt/rtp_analysis_dialog.cpp,ui/qt/utils/qt_ui_utils.h,4,18.18
epan/dissectors/packet-autosar-ipdu-multiplexer.c,epan/dissectors/packet-someip.c,4,18.18
epan/dfilter/dfunctions.c,epan/ftypes/ftype-ipv6.c,6,18.18
wiretap/logcat.c,wiretap/pcapng.c,4,18.18
epan/dfilter/gencode.c,epan/ftypes/ftype-ipv6.c,6,18.18
epan/dfilter/dfilter.h,epan/tap.c,4,18.18
ui/qt/rtp_player_dialog.cpp,ui/qt/utils/qt_ui_utils.h,4,18.18
epan/dissectors/packet-pdcp-lte.c,epan/dissectors/packet-rlc-lte.c,4,18.18
epan/dfilter/syntax-tree.c,epan/ftypes/ftype-ipv6.c,6,18.18
extcap/androiddump.c,randpkt.c,6,18.18
epan/tap.c,ui/qt/main.cpp,4,18.18
ui/qt/main_application.cpp,ui/qt/widgets/packet_list_header.cpp,4,18.18
epan/dissectors/packet-mac-lte.c,epan/dissectors/packet-rlc-lte.c,4,18.18
ui/qt/rtp_analysis_dialog.h,ui/qt/rtp_audio_stream.cpp,4,18.18
ui/qt/rtp_analysis_dialog.h,ui/qt/utils/qt_ui_utils.h,4,18.18
ui/qt/endpoint_dialog.cpp,ui/qt/models/atap_data_model.cpp,6,18.18
epan/dissectors/asn1/x2ap/packet-x2ap-template.c,epan/dissectors/asn1/xnap/packet-xnap-template.c,7,17.95
epan/dissectors/asn1/x2ap/packet-x2ap-template.c,epan/dissectors/packet-xnap.c,7,17.95
epan/to_str.h,wsutil/to_str.h,5,17.86
epan/dissectors/packet-h225.c,epan/dissectors/packet-p22.c,5,17.86
epan/prefs.h,ui/qt/protocol_preferences_menu.cpp,5,17.86
epan/dissectors/packet-p22.c,epan/dissectors/packet-z3950.c,5,17.86
epan/dissectors/packet-h245.c,epan/dissectors/packet-p22.c,5,17.86
epan/dissectors/packet-dcerpc.c,ui/qt/models/decode_as_model.cpp,5,17.86
epan/dissectors/packet-cip.h,epan/dissectors/packet-cipsafety.c,5,17.86
extcap/randpktdump.c,wsutil/wslog.h,5,17.86
sharkd_session.c,ui/qt/protocol_preferences_menu.cpp,5,17.86
epan/dissectors/packet-cmip.c,epan/dissectors/packet-p22.c,5,17.86
epan/dissectors/packet-asterix.c,epan/dissectors/usb.c,18,17.82
dumpcap.c,reordercap.c,8,17.78
capture/capture_sync.c,tshark.c,14,17.72
epan/dissectors/packet-zbee-aps.c,epan/dissectors/packet-zbee-nwk.c,3,17.65
epan/dissectors/packet-zbee-aps.c,epan/dissectors/packet-zbee-tlv.c,3,17.65
epan/dissectors/packet-nas_eps.c,epan/dissectors/packet-packetbb.c,3,17.65
file.c,ui/proto_hier_stats.c,3,17.65
rawshark.c,ui/proto_hier_stats.c,3,17.65
epan/dissectors/packet-h223.c,epan/dissectors/packet-iuup.c,3,17.65
epan/dissectors/packet-ppcap.c,epan/dissectors/packet-q931.c,3,17.65
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-nspi.c,3,17.65
epan/dissectors/packet-dcerpc-rfr.c,epan/dissectors/packet-dcerpc-winspool.c,3,17.65
epan/dissectors/packet-dcerpc-rfr.c,epan/dissectors/packet-dcerpc-witness.c,3,17.65
epan/dissectors/packet-dvb-s2-bb.c,epan/dissectors/packet-h223.c,3,17.65
epan/dissectors/packet-log3gpp.c,epan/dissectors/packet-ptpip.c,3,17.65
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-srvsvc.c,3,17.65
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-wkssvc.c,3,17.65
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-wkssvc.c,3,17.65
epan/wslua/wslua_frame_info.c,epan/wslua/wslua_listener.c,3,17.65
epan/dfilter/dfvm.h,epan/ftypes/ftype-ieee-11073-float.c,6,17.65
epan/wslua/wslua_listener.c,epan/wslua/wslua_tvb.c,3,17.65
epan/dissectors/packet-gsm_a_dtap.c,epan/dissectors/packet-gsm_a_rp.c,3,17.65
epan/wslua/wslua_listener.c,epan/wslua/wslua_utility.c,3,17.65
ui/qt/wireshark_main_window.cpp,ui/stratoshark/stratoshark_main.cpp,9,17.65
epan/wslua/init_wslua.c,epan/wslua/wslua_listener.c,3,17.65
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-eventlog.c,3,17.65
epan/dfilter/dfilter-int.h,epan/dfilter/dfilter-macro.c,6,17.65
epan/dissectors/packet-dcerpc-nspi.c,epan/dissectors/packet-dcerpc-winreg.c,3,17.65
epan/dissectors/packet-dcerpc-nspi.c,epan/dissectors/packet-dcerpc-witness.c,3,17.65
epan/dissectors/packet-opa-mad.c,epan/dissectors/packet-packetbb.c,3,17.65
epan/dissectors/packet-dcerpc-lsa.c,epan/dissectors/packet-dcerpc-rfr.c,3,17.65
epan/dissectors/packet-dcerpc-lsa.c,epan/dissectors/packet-dcerpc-nspi.c,3,17.65
epan/dissectors/packet-dcerpc-rfr.c,epan/dissectors/packet-dcerpc-winreg.c,3,17.65
epan/dissectors/packet-dcerpc-rfr.c,epan/dissectors/packet-dcerpc-svcctl.c,3,17.65
epan/reassemble.h,epan/reassemble_test.c,3,17.65
wiretap/pcapng_module.h,wiretap/wtap_opttypes.c,6,17.65
epan/dissectors/packet-gsm_a_rp.c,epan/dissectors/packet-nas_5gs.c,3,17.65
epan/dfilter/syntax-tree.c,epan/ftypes/ftype-ieee-11073-float.c,6,17.65
epan/dissectors/packet-dcerpc-eventlog.c,epan/dissectors/packet-dcerpc-nspi.c,3,17.65
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-srvsvc.c,3,17.65
epan/color_filters.c,ui/qt/coloring_rules_dialog.cpp,3,17.65
epan/dfilter/dfilter-macro.c,epan/dfilter/gencode.c,6,17.65
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-rfr.c,3,17.65
epan/dissectors/packet-dcerpc-clusapi.c,epan/dissectors/packet-dcerpc-rfr.c,3,17.65
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-nspi.c,3,17.65
epan/dissectors/packet-dcerpc-nspi.c,epan/dissectors/packet-dcerpc-samr.c,3,17.65
epan/dissectors/packet-acn.c,epan/dissectors/packet-rdm.c,3,17.65
epan/dissectors/packet-gsm_osmux.c,epan/dissectors/packet-http.c,3,17.65
epan/dissectors/packet-h223.c,epan/dissectors/packet-h264.c,3,17.65
epan/dissectors/packet-dcerpc-frsrpc.c,epan/dissectors/packet-dcerpc-rfr.c,3,17.65
epan/dissectors/packet-do-irp.c,epan/dissectors/packet-ocp1.c,3,17.65
epan/dissectors/packet-rtp.h,ui/voip_calls.c,3,17.65
rawshark.c,ui/dissect_opts.c,3,17.65
epan/dissectors/packet-dcerpc-dfs.c,epan/dissectors/packet-dcerpc-rfr.c,3,17.65
epan/dissectors/packet-dcerpc-fsrvp.c,epan/dissectors/packet-dcerpc-rfr.c,3,17.65
epan/dissectors/packet-dcerpc-fsrvp.c,epan/dissectors/packet-dcerpc-nspi.c,3,17.65
epan/dissectors/packet-dcerpc-dnsserver.c,epan/dissectors/packet-dcerpc-rfr.c,3,17.65
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-rfr.c,3,17.65
epan/dissectors/packet-dcerpc-efs.c,epan/dissectors/packet-dcerpc-nspi.c,3,17.65
epan/dissectors/packet-dcerpc-dssetup.c,epan/dissectors/packet-dcerpc-nspi.c,3,17.65
epan/dissectors/packet-dcerpc-drsuapi.c,epan/dissectors/packet-dcerpc-rfr.c,3,17.65
epan/dfilter/gencode.c,epan/ftypes/ftype-ieee-11073-float.c,6,17.65
epan/dissectors/packet-dcerpc-efs.c,epan/dissectors/packet-dcerpc-rfr.c,3,17.65
epan/dissectors/packet-cemi.c,epan/dissectors/packet-knxip_decrypt.c,3,17.65
epan/dissectors/packet-sysdig-event.c,plugins/epan/sysdig_bridge/packet-sysdig-bridge.c,3,17.65
epan/dissectors/packet-dcerpc-atsvc.c,epan/dissectors/packet-dcerpc-eventlog.c,3,17.65
epan/dissectors/packet-fbzero.c,epan/dissectors/packet-gquic.c,3,17.65
epan/dissectors/packet-ansi_801.c,epan/dissectors/packet-gsm_a_dtap.c,3,17.65
epan/dissectors/packet-ansi_801.c,epan/dissectors/packet-gsm_a_rr.c,3,17.65
editcap.c,tfshark.c,16,17.58
dumpcap.c,fuzz/fuzzshark.c,7,17.5
fuzz/fuzzshark.c,ui/stratoshark/stratoshark_main.cpp,7,17.5
wiretap/erf.c,wiretap/pcapng.c,11,17.46
wiretap/commview.c,wiretap/erf.c,4,17.39
extcap/sdjournal.c,tshark.c,4,17.39
epan/dfilter/dfunctions.c,epan/ftypes/ftype-guid.c,4,17.39
editcap.c,extcap/sdjournal.c,4,17.39
epan/dissectors/packet-http.c,epan/dissectors/packet-rtsp.c,8,17.39
epan/dfilter/dfilter.c,epan/ftypes/ftype-guid.c,4,17.39
epan/decode_as.c,epan/dissectors/packet-dcerpc.c,4,17.39
wiretap/ngsniffer.c,wiretap/peekclassic.c,4,17.39
wiretap/commview.c,wiretap/pcapng.c,4,17.39
epan/ftypes/ftype-string.c,epan/proto.c,8,17.39
epan/dissectors/packet-gvcp.c,epan/dissectors/packet-gvsp.c,4,17.39
epan/dissectors/packet-http.c,epan/stats_tree.c,4,17.39
epan/decode_as.c,epan/packet.h,4,17.39
ui/qt/extcap_argument.cpp,ui/qt/extcap_options_dialog.cpp,4,17.39
text2pcap.c,ui/qt/main.cpp,13,17.33
extcap/androiddump.c,extcap/ciscodump.c,9,17.31
wiretap/merge.c,wiretap/wtap.c,9,17.31
wiretap/merge.c,wiretap/wtap.h,9,17.31
epan/dissectors/packet-bluetooth-data.c,epan/dissectors/packet-tls-utils.c,5,17.24
epan/dissectors/packet-cmip.c,epan/dissectors/packet-x509sat.c,5,17.24
epan/dissectors/packet-dap.c,epan/dissectors/packet-z3950.c,5,17.24
ui/iface_lists.c,ui/qt/manage_interfaces_dialog.cpp,5,17.24
ui/iface_lists.c,ui/qt/main.cpp,5,17.24
capture/capture-pcap-util.c,ui/iface_lists.c,5,17.24
wiretap/libpcap.c,wiretap/netxray.c,5,17.24
epan/dissectors/packet-x509af.c,epan/dissectors/packet-x509sat.c,5,17.24
capture/capture_sync.c,ui/iface_lists.c,5,17.24
epan/dissectors/packet-x509sat.c,epan/dissectors/packet-z3950.c,5,17.24
epan/dissectors/packet-cmp.c,epan/dissectors/packet-x509sat.c,5,17.24
epan/epan.h,strato.c,6,17.14
epan/column.c,tshark.c,6,17.14
epan/dfilter/dfilter.h,file.c,6,17.14
epan/dfilter/dfilter.h,epan/dfilter/gencode.c,6,17.14
ui/qt/main_status_bar.cpp,ui/qt/packet_list.cpp,6,17.14
epan/epan.c,strato.c,6,17.14
dftest.c,strato.c,6,17.14
rawshark.c,ui/logray/logray_main.cpp,7,17.07
epan/dissectors/packet-http2.c,epan/dissectors/packet-json_3gpp.c,7,17.07
tfshark.c,ui/logray/logray_main.cpp,7,17.07
ui/logray/logray_main.cpp,ui/qt/main_application.cpp,7,17.07
ui/qt/rtp_player_dialog.h,ui/qt/rtp_stream_dialog.cpp,8,17.02
epan/dfilter/dfvm.h,epan/dfilter/syntax-tree.c,8,17.02
ui/qt/main_window_slots.cpp,ui/qt/rtp_player_dialog.h,8,17.02
epan/dfilter/syntax-tree.c,epan/ftypes/ftypes-int.h,8,17.02
epan/dissectors/packet-dccp.c,epan/dissectors/packet-tcp.c,10,16.95
epan/dissectors/packet-f1ap.c,epan/dissectors/packet-nr-rrc.c,11,16.92
epan/dissectors/packet-lldp.c,epan/dissectors/packet-pcp.c,3,16.67
ui/qt/lte_rlc_graph_dialog.cpp,ui/qt/rtp_stream_dialog.cpp,4,16.67
epan/wslua/wslua_dissector.c,epan/wslua/wslua_pref.c,3,16.67
epan/dfilter/syntax-tree.c,epan/ftypes/ftype-bytes.c,8,16.67
epan/dissectors/packet-ip.c,epan/dissectors/packet-tr.c,3,16.67
epan/dissectors/packet-ieee80211.c,epan/dissectors/packet-tr.c,3,16.67
ui/qt/endpoint_dialog.cpp,ui/qt/models/atap_data_model.h,4,16.67
epan/conversation_table.h,epan/tap.h,3,16.67
ui/help_url.c,ui/stratoshark/stratoshark_main_window.cpp,5,16.67
file_packet_provider.c,wiretap/pcapng.c,3,16.67
epan/dissectors/packet-tcp.c,epan/follow.h,5,16.67
wsutil/nstime.c,wsutil/time_util.c,3,16.67
ui/qt/conversation_dialog.cpp,ui/qt/models/atap_data_model.h,4,16.67
epan/conversation_table.h,ui/qt/models/atap_data_model.h,3,16.67
epan/wslua/wslua_pref.c,epan/wslua/wslua_proto_field.c,3,16.67
epan/wslua/wslua_file_handler.c,epan/wslua/wslua_pref.c,3,16.67
epan/dissectors/packet-dcerpc-srvsvc.c,epan/dissectors/packet-dcerpc-winspool.c,3,16.67
epan/dissectors/packet-dcerpc-winspool.c,epan/dissectors/packet-dcerpc-wkssvc.c,3,16.67
epan/wslua/init_wslua.c,epan/wslua/wslua_pref.c,3,16.67
epan/dissectors/packet-ipx.c,epan/dissectors/packet-tr.c,3,16.67
epan/dissectors/packet-btavrcp.c,epan/dissectors/packet-btle.c,3,16.67
epan/dissectors/packet-bgp.c,epan/dissectors/packet-btavrcp.c,3,16.67
ui/qt/models/column_list_model.cpp,ui/qt/packet_list.cpp,3,16.67
epan/dissectors/packet-frame.c,file_packet_provider.c,3,16.67
epan/dissectors/packet-smb-pipe.c,epan/dissectors/packet-smb2.c,4,16.67
dumpcap.c,ui/qt/manage_interfaces_dialog.cpp,5,16.67
epan/dissectors/packet-btavrcp.c,epan/dissectors/packet-capwap.c,3,16.67
epan/dissectors/packet-openflow_v6.c,epan/dissectors/packet-sapdiag.c,3,16.67
epan/dfilter/dfunctions.h,epan/dfilter/gencode.c,3,16.67
capture/capture-pcap-util.c,ui/qt/manage_interfaces_dialog.cpp,5,16.67
epan/dissectors/packet-docsis-macmgmt.c,epan/dissectors/packet-docsis.c,4,16.67
epan/dissectors/packet-pcp.c,epan/dissectors/packet-quic.c,3,16.67
extcap/androiddump.c,extcap/etl.c,5,16.67
ui/help_url.c,ui/stratoshark/stratoshark_main_window_slots.cpp,5,16.67
epan/dissectors/packet-smb-pipe.c,epan/dissectors/packet-smb.c,4,16.67
epan/ftypes/ftype-time.c,epan/to_str.h,5,16.67
epan/dissectors/packet-http.h,epan/dissectors/packet-sip.c,3,16.67
plugins/epan/profinet/packet-pn.c,plugins/epan/profinet/packet-pn.h,3,16.67
epan/dissectors/packet-zbee-zcl-general.c,epan/dissectors/packet-zbee-zcl.c,5,16.67
epan/dissectors/packet-ieee802154.c,epan/dissectors/packet-tr.c,3,16.67
epan/dissectors/packet-udp.c,epan/dissectors/packet-zbee-nwk.c,5,16.67
epan/dissectors/packet-tcp.c,epan/dissectors/packet-zbee-nwk.c,5,16.67
epan/dissectors/packet-pcomtcp.c,epan/dissectors/packet-rdp_drdynvc.c,3,16.67
epan/dissectors/packet-rdp.c,epan/dissectors/packet-tpkt.c,3,16.67
epan/dissectors/packet-ieee802154.c,epan/dissectors/packet-zbee-nwk.c,5,16.67
epan/dissectors/packet-ip.c,epan/dissectors/packet-zbee-nwk.c,5,16.67
epan/dissectors/packet-openflow_v5.c,epan/dissectors/packet-sapdiag.c,3,16.67
epan/dissectors/packet-rtps.c,epan/dissectors/packet-sapdiag.c,3,16.67
epan/dissectors/packet-dccp.c,epan/dissectors/packet-zbee-nwk.c,5,16.67
editcap.c,wsutil/nstime.c,5,16.67
epan/dissectors/packet-systemd-journal.c,wiretap/systemd_journal.c,3,16.67
ui/qt/main_window_preferences_frame.cpp,ui/qt/preferences_dialog.cpp,3,16.67
epan/dissectors/packet-http.h,epan/dissectors/packet-rtsp.c,3,16.67
epan/dissectors/packet-asterix.c,epan/services-data.c,6,16.67
epan/dissectors/packet-dccp.c,epan/dissectors/packet-tr.c,3,16.67
epan/dissectors/packet-eth.c,epan/dissectors/packet-tr.c,3,16.67
epan/dissectors/packet-fc.c,epan/dissectors/packet-tr.c,3,16.67
epan/dissectors/packet-jxta.c,epan/dissectors/packet-tr.c,3,16.67
epan/dissectors/packet-rsvp.c,epan/dissectors/packet-tr.c,3,16.67
epan/crypt/dot11decrypt_util.c,epan/dissectors/packet-ieee80211.c,3,16.67
ui/qt/models/pref_models.cpp,ui/qt/models/profile_model.cpp,5,16.67
